id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4.7224E+15,L9oMEqisw,7620841785,热搜正评,#国际#关键是哈萨克斯坦的最大的天然气供应公司是美资控股的啊！,,,,国际,0,1,0,2022/1/5 22:11,HUAWEI Mate30 Pro 5G,,,
4.72233E+15,L9mMcvP53,1880163944,若希欧美升学指导,【英国版迪士尼乐园今年开建预计2025开业】2022年1月1日，被誉为“英国版迪士尼乐园”的TheLondonResort主题乐园（伦敦度假村）在社交媒体上公开了园区效果图。据最新消息，TheLondonResort主题乐园计划于2025年开业，预计英国政府将于今年批准该项目开建。从官方公布的图片可以看出，TheLondonResort融入了《权力的游戏》、《职业特工队》、《教父》、《偷天换日》、《不可能的任务》等影视作品的元素，致力于打造为影迷必去的打卡地。作为未来英国乃至整个欧洲最大规模的主题乐园，TheLondonResort（伦敦度假村）位于伦敦以东的肯特郡Swannscombe半岛，总投入将超过35亿英镑。#国际##国际资讯##留学生##留学##涨知识##英国##伦敦##英国留学##英国生活#,,,,"国际,国际资讯,留学生,留学,涨知识,英国,伦敦,英国留学,英国生活",0,0,0,2022/1/5 17:04,,['https://wx1.sinaimg.cn/large/70110668gy1gy2wmprsnhj20oc0kbq57.jpg'],,
4.72226E+15,L9l2rd39r,6115387781,阴山游牧李-君-辉,#李君辉##国际#写一篇中美竞争的原理。主要讲解美国不冲突竞争的模型是怎么运行的。,,,,"李君辉,国际",0,0,0,2022/1/5 12:39,,,,
4.72203E+15,L9f6Sey9h,6415620706,火啦吖,由于得到了绿党和自民党的支持，德国现任总统、社民党人施泰因迈尔将能够连任总统。这意味着，联邦总统、联邦议院议长和联邦总理这三个地位最高的职务由社民党人担任的辉煌景象将得以维持。施泰因迈尔是经验非常丰富的政治活动家，用一个字评价他，那就是“稳”。先前也有人提议推举一个女性出任总统，但的确都差太远，没有哪个能望其项背。#国际#,,,,国际,0,0,1,2022/1/4 21:33,iPhone客户端,['https://wx4.sinaimg.cn/large/0070bi1kgy1gy1yt6m8qwj30md08twju.jpg'],,
4.7218E+15,L997xjLjX,1414910355,村官曹朝,村官第一博RCEP正式生效全球最大自贸区正式启航！中国新入“超级朋友圈”美媒又酸了？#为祖国点赞#RCEP#国际##快手#@快手L看看新闻Knews的快手视频,,,快手,"为祖国点赞 ,国际 ,快手",0,1,0,2022/1/4 6:19,村官第一博超话,,http://www.kuaishou.com/rest/kd/partner/weibo/linkcard/video?p=3xdn6w8arwwijuq&a=3xvvwv8jyr4xdxg&f=3xcz5t6d6avcaww&kpn=KUAISHOU&subBiz=BROWSE_SLIDE_PHOTO&shareChannel=weibo&shareMethod=card&shareObjectId=5244723302968928870&shareResourceType=PHOTO_OTHER&shareToken=X4LamQFcGOVdk2N,
4.72153E+15,L92bxnoeQ,1738597333,博闻视点,CNN追问是否保卫台湾？布林肯避谈是否出兵守岛##国际#外交#新闻#军事#美国#中国L看看新闻Knews的优酷视频,,,,"外交 ,军事 ",0,2,3,2022/1/3 12:39,很棒的超话,,http:https://api.youku.com/videos/player/file?data=WcEl5oUuZd3hOamcxTkRVMU1nPT18MHwxfDEwMDUwfDAO0O0O,
4.72149E+15,L9120m66f,6270098657,蛛网搜奇趣,蛛网搜奇趣RCEP正式生效全球最大自贸区正式启航！中国新入“超级朋友圈”美媒又酸了？#为祖国点赞##RCEP##国际##新闻##潜龙爆料幽默话题##蛛网搜奇趣##杭州##我的大余杭#L蛛网搜奇趣的微博视频,,,,"为祖国点赞,RCEP,国际,新闻,潜龙爆料幽默话题,蛛网搜奇趣,杭州,我的大余杭",0,0,1,2022/1/3 9:43,蛛网搜奇趣超话,,"http://f.video.weibocdn.com/u0/iyg4LEJrgx07SFkUf8EU01041200BvBf0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1665149838&ssig=0k5GVv4NCy&KID=unistore,video",
4.7213E+15,L8W4QqqKE,6270098657,蛛网搜奇趣,蛛网搜奇趣乌克兰报复升级，内河港口对所有国家开放除了#俄罗斯##国际##航运##潜龙爆料幽默话题##蛛网搜奇趣##杭州##我的大余杭#L蛛网搜奇趣的微博视频,,,,"俄罗斯,国际,航运,潜龙爆料幽默话题,蛛网搜奇趣,杭州,我的大余杭",0,1,1,2022/1/2 21:06,蛛网搜奇趣超话,,"http://f.video.weibocdn.com/u0/LcfechYVgx07SEuW8l2M010412003yo50E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1665149850&ssig=NAEPDh4aCD&KID=unistore,video",
4.72117E+15,L8SNtw8lP,6008734417,用户6008734417,RCEP正式生效全球最大自贸区正式启航！中国新入“超级朋友圈”美媒又酸了？#为祖国点赞#RCEP#国际##快手#@快手L看看新闻Knews的快手视频,,,快手,"为祖国点赞 ,国际 ,快手",0,0,0,2022/1/2 12:45,微博视频号,,http://www.kuaishou.com/rest/kd/partner/weibo/linkcard/video?p=3xdn6w8arwwijuq&a=3xvvwv8jyr4xdxg&f=3xmi3up43uzpq2q&kpn=NEBULA&subBiz=BROWSE_SLIDE_PHOTO&shareChannel=weibo&shareMethod=card&shareObjectId=5244723302968928870&shareResourceType=PHOTO_OTHER&shareToken=X5t2D7If8AJOwVu,
4.72091E+15,L8LShCFOY,7605483348,鲨雕视频,美国男子将女儿错认成闯入者开枪误杀#美国#枪击#国际#新闻L鲨雕视频的微博视频,,,,"美国,国际",0,1,0,2022/1/1 19:08,微博视频号,,"http://f.video.weibocdn.com/o0/ivlVYSd8lx07SCLUQcBa010412006Dcq0E010.mp4?label=mp4_720p&template=576x1024.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1665149859&ssig=uTQw4KhQ5H&KID=unistore,video",
4.7209E+15,L8LCOFUr4,6015840990,波水一味,2022年新一年里，幸福吉祥，健康福顺，好事成双！翻倍！！！#世界##中国##社会##旅游##健康##新鲜事##教育##宗教##养生##舞蹈##公益##大力士##举重##同城##同城##全运会##种草##电影##放映厅##明星##搞笑##情感##社会##电视剧##美食##国际##财经##读书##摄影##汽车##美女##体育##数码##综艺##时尚##星座##军事##股市##房产##家居##萌宠##科技##科普##动漫##运动健身##旅游##瘦身##历史##艺术##美妆##法律##设计##健康##新鲜事##音乐##游戏##新时代##校园##收藏##政务##养生##育儿##宗教##抽奖##国学##教育##婚恋##舞蹈##电竞##公益##问答##三农#,,,,"世界,中国,社会,旅游,健康,新鲜事,教育,宗教,养生,舞蹈,公益,大力士,举重,同城,全运会,种草,电影,放映厅,明星,搞笑,情感,电视剧,美食,国际,财经,读书,摄影,汽车,美女,体育,数码,综艺,时尚,星座,军事,房产,家居,萌宠,科技,科普,动漫,运动健身,瘦身,历史,艺术,美妆,法律,设计,音乐,游戏,新时代,校园,收藏,政务,育儿,抽奖,国学,婚恋,电竞,问答,三农",0,0,3,2022/1/1 18:30,新版微博 weibo.com,"['https://wx3.sinaimg.cn/large/006z7R3oly1gxycl2rj22j31tn2qfkjl.jpg', 'https://wx4.sinaimg.cn/large/006z7R3oly1gxyco0avr3j31tn2qfhdt.jpg', 'https://wx4.sinaimg.cn/large/006z7R3oly1gxyco98ulij31tn2qfnpd.jpg']",,
4.72086E+15,L8KF8z698,6115387781,阴山游牧李-君-辉,搞笑悦姐#李君辉##国际#地球上的几个国家，20220101L阴山游牧李-君-辉的微博视频,,,,"李君辉,国际",0,0,0,2022/1/1 16:03,搞笑悦姐超话,,"http://f.video.weibocdn.com/o0/e8uMJo4mlx07SCzekvDW01041200AvJ50E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1665149859&ssig=TGAfd%2FjV5i&KID=unistore,video",
4.72086E+15,L8KCFxqaX,5724392503,潜龙爆笑,蛛网搜奇趣美国疾控中心：无症状感染者隔离期将从10天缩短至5天#国际##新冠肺炎##防疫##隔离##潜龙爆料幽默话题##蛛网搜奇趣##杭州##我的大余杭#L潜龙爆笑的微博视频,,,,"国际,新冠肺炎,防疫,隔离,潜龙爆料幽默话题,蛛网搜奇趣,杭州,我的大余杭",0,1,2,2022/1/1 15:57,蛛网搜奇趣超话,,"http://f.video.weibocdn.com/u0/ikupmRACgx07SCyMwk76010412005e6S0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1665149859&ssig=pxDlSb9k2z&KID=unistore,video",
4.73437E+15,Leq1KjEDf,7274787092,马虎爱剪辑,中方重申支持阿根廷对马岛完全行使主权，英国外交大臣急了#国际#新闻#热点##阿根廷##英国##中国为何坚定支持阿根廷对马岛的主张#L大码马虎虎的微博视频,,潍坊,,"国际 ,热点 ,阿根廷,英国,中国为何坚定支持阿根廷对马岛的主张",0,0,0,2022/2/7 22:33,微博视频号,,"http://f.video.weibocdn.com/o0/lJXcXLv6lx07TA0VumTS010412002TRW0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1665149873&ssig=hgkzPDkO04&KID=unistore,video",
4.73428E+15,LenGOD7jj,5507836092,橙新聞,【受防疫工作影响，韩媒称朝鲜最高人民会议或延期举行】韩国韩联社报导，朝鲜原定在昨日起举行的第14届最高人民会议第六次会议很大机会延期举行。分析认为，会议或因为新冠防疫工作等其他原因推迟。朝鲜近期多次进行试射，朝鲜领导人、国务委员会委员长金正恩有可能在会议上发表施政演说，并对韩国及美国等周边国家发出资讯。#国际#O网页链接,,,,国际,0,0,0,2022/2/7 16:36,微博 weibo.com,['https://wx2.sinaimg.cn/large/0060KjM0gy1gz50mb6w33j30rs0ijjts.jpg'],,
4.73417E+15,LekUv9xIi,5724392503,潜龙爆笑,潜龙爆料幽默话题疑似内部视频泄露，#卡尔文森号航母#f35战斗机，这样撞击甲板坠海。#美国##南海##国际##潜龙爆料幽默话题##蛛网搜奇趣##杭州##我的大余杭#L潜龙爆笑的微博视频,,,,"卡尔文森号航母,美国,南海,国际,潜龙爆料幽默话题,蛛网搜奇趣,杭州,我的大余杭",0,0,1,2022/2/7 9:31,潜龙爆料幽默话题超话,,"http://f.video.weibocdn.com/o0/tbIQvnMylx07Tz9fZpsk01041200blfp0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1665149873&ssig=KhGHcGN55d&KID=unistore,video",
4.73382E+15,LebTauieS,5724392503,潜龙爆笑,潜龙爆料幽默话题面对中俄发布联合声明，白宫新闻秘书现“神回复”#美国##中国##俄罗斯##国际##潜龙爆料幽默话题##蛛网搜奇趣##杭州##我的大余杭#L潜龙爆笑的微博视频,,,,"美国,中国,俄罗斯,国际,潜龙爆料幽默话题,蛛网搜奇趣,杭州,我的大余杭",0,0,1,2022/2/6 10:33,潜龙爆料幽默话题超话,,"http://f.video.weibocdn.com/o0/ST77lnjvlx07TxCCLGWA010412005aWY0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1665149884&ssig=cV5jvftDSg&KID=unistore,video",
4.73349E+15,Le3ivF2ID,7620841785,热搜正评,#国际#韩国到处偷，这得有多自卑才能获得偷国这一国号？,,,,国际,0,0,0,2022/2/5 12:41,HUAWEI Mate30 Pro 5G,,,
4.73315E+15,LdUiZidEm,5724392503,潜龙爆笑,潜龙爆料幽默话题日本蛤蜊产地造假，将中国、韩国进口的产品伪装成本地产品出售，这一偷梁换柱竟然已经延续了十几年！#国际##潜龙爆料幽默话题##蛛网搜奇趣##杭州##我的大余杭#L潜龙爆笑的微博视频,,,,"国际,潜龙爆料幽默话题,蛛网搜奇趣,杭州,我的大余杭",0,0,1,2022/2/4 13:47,潜龙爆料幽默话题超话,,"http://f.video.weibocdn.com/o0/xsNmtTMVlx07TuEb3HVm010412004Lya0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1665149908&ssig=dDaw2kUW7%2F&KID=unistore,video",
4.7331E+15,LdSYf3Tf4,7620841785,热搜正评,#国际#美国依法治国真不是说着玩的，他们是认真的。要歧视排挤华人，也要立个排华法案。要杀人放火，也要立个印第安人头皮法令。要干涉中国内政，也要立个与台湾关系法。不管是做多么恶毒的事情，立个法，先合法化，是美帝的必用手段。摘自：水木社区ID（langman）,,,,国际,0,0,0,2022/2/4 10:23,HUAWEI Mate30 Pro 5G,,,
4.73306E+15,LdRZznAHX,6150579897,梦angell,人山人海说明了人心所向#国际#中国#东方红##快手#@快手人民在觉醒L老兵蘑菇云的快手视频,,,快手,"国际 ,东方红 ,快手",0,0,1,2022/2/4 7:54,不忘初心Android,,http://www.kuaishou.com/rest/kd/partner/weibo/linkcard/video?p=3xvx9edkjepy3za&a=3xqg2nx4pr5drg2&f=3xmhbqtu7dxmwq6&kpn=NEBULA&subBiz=BROWSE_SLIDE_PHOTO&shareChannel=weibo&shareMethod=card&shareObjectId=5247819533563294865&shareResourceType=PHOTO_OTHER&shareToken=XbLX8sA7RsSigG,
4.73293E+15,LdOD3zMno,7620841785,热搜正评,#国际#越南的未来最好就是：墨西哥之于美国，越南之于中国。越南没有那么多科技人才，也没有巨量的工程师。就是越南发展到现在这种程度，每年需要向中国购买大量的电力。越南的港口、公路和铁路运输根本无法支撑越南进一步的发展。越南工程师的缺乏也让越南只能局限在来料加工组装以及中国产品转口贸易的中转地而已。越南未来最好的出路只能对标墨西哥之于美国的地位，只是中国要远远比美国厚道而已。,,,,国际,0,0,0,2022/2/3 23:20,HUAWEI Mate30 Pro 5G,,,
4.73291E+15,LdOeqeey7,7620841785,热搜正评,#国际#外交部用lunarnewyear，那比亚迪、蒙牛等用lunarnewyear也没问题，毕竟我们春节不但要占据ChineseNewyear也要占据lunarnewyear的命名权和话语钱。如果中国未来继续强大，那在外国人认知中luarnewyear和Chinesenewyear自然都是中国春节的意思。如果中国未来不再强大，则你春节也不一定是中国的春节了。所以，一个国家的尊严的决定因素只有一个，那就是实力。因此，我们以后外宣中要主动占据lunarnewyear的命名权和解释权，即，lunarnewyear就是Chinesenewyear就是春节。,,,,国际,0,0,0,2022/2/3 22:19,HUAWEI Mate30 Pro 5G,,,
